timestamp	step	loss
1636724078087	0	1.0782891892995992
1636724134667	1	0.5817074883179586
1636724348395	2	0.9612770412789017
1636724405971	3	0.39532929219183377
1636724462241	4	0.387680036366963
1636724518490	5	0.34502957272725027
1636724574929	6	0.27895413479599795
